2;Jaulgonne;2850;3.53333;49.0833
2;Chermizy-Ailles;2860;3.73333;49.4667
2;Becquigny;2110;3.46973;50.0173
2;Festieux;2840;3.75;49.5167
2;Villers-lès-Guise;2120;3.68333;49.9
2;Nampcelles-la-Cour;2140;4;49.7833
2;Montigny-en-Arrouaise;2110;3.48333;49.9
2;Berrieux;2820;3.85;49.4833
2;Chigny;2120;3.76667;49.9167
2;Muret-et-Crouttes;2210;3.41667;49.2833
2;Flavigny-le-Grand-et-Beaurain;2120;3.66473;49.8909
2;Laon;2000;3.61667;49.5667
2;Saint-Clément;2360;4.06667;49.7667
2;Dercy;2270;3.68333;49.7
2;Anguilcourt-le-Sart;2800;3.43333;49.6833
2;Villers-en-Prayères;2160;3.66667;49.3833
2;Chalandry;2270;3.63333;49.6833
2;Laval-en-Laonnois;2860;3.6;49.5
2;Fressancourt;2800;3.41667;49.6167
2;Le Sourd;2140;3.75;49.8667
2;Fontaine-Notre-Dame;2110;3.43333;49.8833
2;Chéry-Chartreuve;2220;3.61667;49.2667
2;Mortefontaine;2600;3.07611;49.3317
2;Serain;2110;3.36667;50.0167
2;Maast-et-Violaine;2220;3.45;49.2833
2;Neuville-sur-Ailette;2860;3.7;49.4667
2;Francilly-Selency;2760;3.23333;49.85
2;Bézu-le-Guéry;2310;3.23333;49.0167
2;Marle;2250;3.76667;49.7333
2;Lemé;2140;3.76667;49.8333
2;Cierges;2130;3.6;49.1667
2;Craonne;2160;3.78333;49.4333
2;Courtemont-Varennes;2850;3.55;49.0667
2;Pommiers;2200;3.26667;49.4
2;Gland;2400;3.46667;49.05
2;Landouzy-la-Cour;2140;3.98333;49.85
2;Montigny-lès-Condé;2330;3.56667;48.9833
2;Leuilly-sous-Coucy;2380;3.33333;49.4833
2;Ploisy;2200;3.3;49.3333
2;Serval;2160;3.68333;49.35
2;Billy-sur-Ourcq;2210;3.3;49.2167
2;Ambrief;2200;3.4;49.3167
2;Prisces;2140;3.86667;49.7833
2;Roupy;2590;3.18333;49.8167
2;Ronchères;2130;3.6;49.15
2;Lugny;2140;3.81667;49.7833
2;Chézy-en-Orxois;2810;3.18333;49.1333
2;Dhuizel;2220;3.61667;49.3667
2;Étampes-sur-Marne;2400;3.41667;49.0333
2;Vaux-en-Vermandois;2590;3.15;49.8167
2;Boué;2450;3.7;50.0167
2;La Fère;2800;3.36667;49.6667
2;Saint-Michel;2830;4.13333;49.9167
2;Castres;2680;3.23333;49.8
2;Mesbrecourt-Richecourt;2270;3.55;49.7
2;Beugneux;2210;3.41667;49.2333
2;Clermont-les-Fermes;2340;3.95;49.6667
2;Condren;2700;3.28333;49.6167
2;Franqueville;2140;3.80945;49.81
2;Arcy-Sainte-Restitue;2130;3.46667;49.25
2;Burelles;2140;3.9;49.7833
